ID,Nombre del negocio,Categoria,Grupo,Direccion,Barrio,Localidad,Ciudad,Distancia aprox. (km),Telefono,WhatsApp,Link WhatsApp,Correo electronico,Sitio web,Facebook,Instagram,LinkedIn,Horario de atencion,Calificacion Google,N Resenas,Propietario / Gerente,Persona de contacto,Presencia digital,Score Contacto,Servicios sugeridos,Observaciones comerciales,Prioridad,Fuente,place_id,lat,lon
GYX-7927C6BAAC,DEMO Celulares Chapinero 039,Tienda especializada,Comercio,Calle 180 Sur #65-27,,Chapinero,Bogota D.C.,6.36,,,,contacto@demo-celulares-39.example.com,,,,,,,,,,BAJA,30,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Enviar propuesta por correo y hacer seguimiento; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000039,4.650519,-74.05283
GYX-69F197FEA4,DEMO Celulares Chapinero 099,Tienda especializada,Comercio,Calle 134 Sur #34-47,,Chapinero,Bogota D.C.,7.53,,,,contacto@demo-celulares-99.example.com,,,,,,,,,,BAJA,30,Inventario | Dashboard BI | Catalogo digital | Pagina web | Gestion de redes,"Enviar propuesta por correo y hacer seguimiento; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000099,4.657169,-74.042571
GYX-AF225BB7BF,DEMO Consultorio Chapinero 209,Consultorio medico,Salud,Calle 166 Sur #63-65,,Barrios Unidos,Bogota D.C.,7.07,,,,contacto@demo-consultorio-209.example.com,,,,,,,,,,BAJA,30,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Enviar propuesta por correo y hacer seguimiento; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:node/1000209,4.65956,-74.059423
GYX-AEC22585B5,DEMO Panaderia Usaquen 048,Panaderia,Alimentacion,Calle 151 Sur #10-56,,Usaquen,Bogota D.C.,13.78,,,,contacto@demo-panaderia-48.example.com,,,,,,,,,,BAJA,30,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Enviar propuesta por correo y hacer seguimiento; sin presencia digital, oportunidad alta para paquete completo; horario no publicado",BAJA,OpenStreetMap,osm:way/1000048,4.714889,-74.034284
GYX-1DBEA4209C,DEMO Panaderia Usaquen 328,Panaderia,Alimentacion,Calle 2 Sur #51-82,,Usaquen,Bogota D.C.,16.37,,,,contacto@demo-panaderia-328.example.com,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,30,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Enviar propuesta por correo y hacer seguimiento; sin presencia digital, oportunidad alta para paquete completo",BAJA,OpenStreetMap,osm:way/1000328,4.731999,-74.014432
GYX-497A453655,DEMO Restaurante Puente Aranda 006,Restaurante,Alimentacion,Calle 17 Sur #8-99,,Los Martires,Bogota D.C.,3.24,+57 601 7918301,,,contacto@demo-restaurante-6.example.com,,,,,,,,,,BAJA,30,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Llamar a fijo y pedir el celular del propietario; sin presencia digital, oportunidad alta para paquete completo; horario no publicado; posible cadena: la decision de compra suele ser centralizada",BAJA,OpenStreetMap,osm:node/1000006,4.610798,-74.102118
GYX-EBC0DF9AD3,DEMO Restaurante Puente Aranda 086,Restaurante,Alimentacion,Calle 131 Sur #11-16,,Los Martires,Bogota D.C.,2.82,,,,contacto@demo-restaurante-86.example.com,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,30,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Enviar propuesta por correo y hacer seguimiento; sin presencia digital, oportunidad alta para paquete completo; posible cadena: la decision de compra suele ser centralizada",BAJA,OpenStreetMap,osm:node/1000086,4.60329,-74.100661
GYX-872B51B2D3,DEMO Ferreteria Tunjuelito 133,Ferreteria,Comercio,Calle 129 Sur #70-88,,Tunjuelito,Bogota D.C.,6.94,+57 601 3502359,,,,https://demo-ferreteria-133.example.com,,,,Mo-Sa 08:00-18:00,,,,,MEDIA,80,Inventario | Dashboard BI | Catalogo digital | Gestion de redes,"Llamar a fijo y pedir el celular del propietario; presencia digital parcial, ofrecer lo que le falta",MEDIA,OpenStreetMap,osm:node/1000133,4.574347,-74.133679
GYX-4BAE7B1198,DEMO Papeleria Engativa 055,Papeleria,Comercio,Calle 6 Sur #17-14,,Engativa,Bogota D.C.,13.54,+57 601 6849025,,,,https://demo-papeleria-55.example.com,,,,,,,,,MEDIA,80,Inventario | Dashboard BI | Catalogo digital | Gestion de redes,"Llamar a fijo y pedir el celular del propietario; presencia digital parcial, ofrecer lo que le falta; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000055,4.718158,-74.096053
GYX-A12871A3CB,DEMO Cafeteria Suba 007,Cafeteria,Alimentacion,Calle 74 Sur #17-41,,Suba,Bogota D.C.,15.38,+57 601 7082320,,,,https://demo-cafeteria-7.example.com,,,,,,,,,MEDIA,80,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Llamar a fijo y pedir el celular del propietario; presencia digital parcial, ofrecer lo que le falta; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000007,4.734684,-74.097642
GYX-A32658F639,DEMO Consultorio Chapinero 109,Consultorio medico,Salud,Calle 53 Sur #39-43,,Barrios Unidos,Bogota D.C.,7.54,+57 601 7589211,,,,https://demo-consultorio-109.example.com,,,,Mo-Sa 08:00-18:00,,,,,MEDIA,80,Agenda online | CRM | Automatizacion de citas | Agente IA,"Llamar a fijo y pedir el celular del propietario; presencia digital parcial, ofrecer lo que le falta",MEDIA,OpenStreetMap,osm:node/1000109,4.665538,-74.068993
GYX-1EDFAE6F1A,DEMO Minimercado Suba 297,Minimercado,Comercio,Calle 48 Sur #50-44,,Suba,Bogota D.C.,17.49,+57 601 3546937,,,,https://demo-minimercado-297.example.com,,,,,,,,,MEDIA,80,Inventario | Dashboard BI | Catalogo digital | Gestion de redes,"Llamar a fijo y pedir el celular del propietario; presencia digital parcial, ofrecer lo que le falta; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000297,4.755086,-74.084974
GYX-E8384A24DB,DEMO Ropa Usaquen 058,Tienda de ropa,Comercio,Calle 135 Sur #75-34,,Chapinero,Bogota D.C.,12.25,+57 601 4281018,,,,https://demo-ropa-58.example.com,,,,,,,,,MEDIA,80,Inventario | Dashboard BI | Catalogo digital | Gestion de redes,"Llamar a fijo y pedir el celular del propietario; presencia digital parcial, ofrecer lo que le falta; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000058,4.704485,-74.047186
GYX-F7553D7B41,DEMO Barberia Tunjuelito 083,Barberia,Belleza,Calle 173 Sur #5-95,,Tunjuelito,Bogota D.C.,5.77,,,,,https://demo-barberia-83.example.com,,,,,,,,,MEDIA,60,Agenda online | CRM | Automatizacion de citas | Agente IA,"Buscar celular en el sitio web o formulario de contacto; presencia digital parcial, ofrecer lo que le falta; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000083,4.585355,-74.126301
GYX-7036E5328D,DEMO Contaduria Kennedy 371,Contaduria,Servicios profesionales,Calle 160 Sur #7-99,,Kennedy,Bogota D.C.,10.08,,,,,https://demo-contaduria-371.example.com,,,,Mo-Sa 08:00-18:00,,,,,MEDIA,60,Landing page | CRM | Automatizacion de leads | Power BI,"Buscar celular en el sitio web o formulario de contacto; presencia digital parcial, ofrecer lo que le falta",MEDIA,OpenStreetMap,osm:node/1000371,4.606498,-74.166344
GYX-B854D29D83,DEMO Drogueria Fontibon 094,Drogueria,Salud,Calle 63 Sur #91-29,,Fontibon,Bogota D.C.,12.23,,,,,https://demo-drogueria-94.example.com,,https://instagram.com/demodrogueria94,,,,,,,MEDIA,60,Agenda online | CRM | Automatizacion de citas | Agente IA,"Buscar celular en el sitio web o formulario de contacto; presencia digital parcial, ofrecer lo que le falta; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000094,4.656345,-74.169436
GYX-A061554FD7,DEMO Drogueria Fontibon 134,Drogueria,Salud,Calle 168 Sur #2-57,,Fontibon,Bogota D.C.,9.18,,,,,https://demo-drogueria-134.example.com,,,,Mo-Sa 08:00-18:00,,,DEMO Operador 1,,MEDIA,60,Agenda online | CRM | Automatizacion de citas | Agente IA,"Buscar celular en el sitio web o formulario de contacto; presencia digital parcial, ofrecer lo que le falta",MEDIA,OpenStreetMap,osm:node/1000134,4.651479,-74.139019
GYX-EFB01B482D,DEMO Estetica Fontibon 084,Centro estetico,Belleza,Calle 169 Sur #48-67,,Fontibon,Bogota D.C.,11.96,,,,,https://demo-estetica-84.example.com,,https://instagram.com/demoestetica84,,,,,,,MEDIA,60,Agenda online | CRM | Automatizacion de citas | Agente IA,"Buscar celular en el sitio web o formulario de contacto; presencia digital parcial, ofrecer lo que le falta; horario no publicado",MEDIA,OpenStreetMap,osm:way/1000084,4.673305,-74.15297
GYX-E7F09D5DB9,DEMO Estetica Fontibon 164,Centro estetico,Belleza,Calle 132 Sur #4-77,,Fontibon,Bogota D.C.,12.97,,,,,https://demo-estetica-164.example.com,https://facebook.com/demoestetica164,,,Mo-Sa 08:00-18:00,,,,,MEDIA,60,Agenda online | CRM | Automatizacion de citas | Agente IA,"Buscar celular en el sitio web o formulario de contacto; presencia digital parcial, ofrecer lo que le falta",MEDIA,OpenStreetMap,osm:way/1000164,4.688162,-74.150208
GYX-2375B6905E,DEMO Estetica Fontibon 304,Centro estetico,Belleza,Calle 36 Sur #26-76,,Fontibon,Bogota D.C.,10.06,,,,,https://demo-estetica-304.example.com,,,,,,,,,MEDIA,60,Agenda online | CRM | Automatizacion de citas | Agente IA,"Buscar celular en el sitio web o formulario de contacto; presencia digital parcial, ofrecer lo que le falta; horario no publicado",MEDIA,OpenStreetMap,osm:way/1000304,4.651933,-74.148704
GYX-9C7B4A70C6,DEMO Ferreteria Tunjuelito 393,Ferreteria,Comercio,Calle 139 Sur #47-94,,Tunjuelito,Bogota D.C.,9.46,,,,,https://demo-ferreteria-393.example.com,https://facebook.com/demoferreteria393,,,,,,,,MEDIA,60,Inventario | Dashboard BI | Catalogo digital,"Buscar celular en el sitio web o formulario de contacto; presencia digital parcial, ofrecer lo que le falta; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000393,4.559084,-74.151663
GYX-6788C477DA,DEMO Gimnasio Engativa 065,Gimnasio,Bienestar,Calle 111 Sur #12-16,,Engativa,Bogota D.C.,13.36,,,,,https://demo-gimnasio-65.example.com,,,,,,,,,MEDIA,60,Agenda online | CRM | Automatizacion de citas | Agente IA,"Buscar celular en el sitio web o formulario de contacto; presencia digital parcial, ofrecer lo que le falta; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000065,4.710749,-74.117652
GYX-84C05F9736,DEMO Gimnasio Engativa 125,Gimnasio,Bienestar,Calle 26 Sur #75-28,,Engativa,Bogota D.C.,12.98,,,,,https://demo-gimnasio-125.example.com,,,,,,,,,MEDIA,60,Agenda online | CRM | Automatizacion de citas | Agente IA,"Buscar celular en el sitio web o formulario de contacto; presencia digital parcial, ofrecer lo que le falta; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000125,4.706238,-74.119999
GYX-366EC3A954,DEMO Odontologia Bosa 160,Odontologia,Salud,Calle 156 Sur #94-73,,Bosa,Bogota D.C.,11.22,,,,,https://demo-odontologia-160.example.com,,https://instagram.com/demoodontologia160,,Mo-Sa 08:00-18:00,,,,,MEDIA,60,Agenda online | CRM | Automatizacion de citas | Agente IA,"Buscar celular en el sitio web o formulario de contacto; presencia digital parcial, ofrecer lo que le falta",MEDIA,OpenStreetMap,osm:way/1000160,4.604026,-74.176841
GYX-35E0355621,DEMO Odontologia Bosa 220,Odontologia,Salud,Calle 105 Sur #87-19,,Bosa,Bogota D.C.,12.53,,,,,https://demo-odontologia-220.example.com,,,,,,,,,MEDIA,60,Agenda online | CRM | Automatizacion de citas | Agente IA,"Buscar celular en el sitio web o formulario de contacto; presencia digital parcial, ofrecer lo que le falta; horario no publicado",MEDIA,OpenStreetMap,osm:way/1000220,4.61637,-74.187326
GYX-8048C26582,DEMO Odontologia Bosa 360,Odontologia,Salud,Calle 25 Sur #7-65,,Bosa,Bogota D.C.,11.94,,,,,https://demo-odontologia-360.example.com,,https://instagram.com/demoodontologia360,,,,,,,MEDIA,60,Agenda online | CRM | Automatizacion de citas | Agente IA,"Buscar celular en el sitio web o formulario de contacto; presencia digital parcial, ofrecer lo que le falta; horario no publicado",MEDIA,OpenStreetMap,osm:way/1000360,4.61871,-74.181517
GYX-43AA99032A,DEMO Papeleria Engativa 315,Papeleria,Comercio,Calle 115 Sur #76-81,,Engativa,Bogota D.C.,11.82,,,,,https://demo-papeleria-315.example.com,,,,,,,,,MEDIA,60,Inventario | Dashboard BI | Catalogo digital | Gestion de redes,"Buscar celular en el sitio web o formulario de contacto; presencia digital parcial, ofrecer lo que le falta; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000315,4.691002,-74.127636
GYX-F0492EBC85,DEMO Papeleria Engativa 395,Papeleria,Comercio,Calle 98 Sur #82-19,,Engativa,Bogota D.C.,14.12,,,,,https://demo-papeleria-395.example.com,,,,Mo-Sa 08:00-18:00,,,,,MEDIA,60,Inventario | Dashboard BI | Catalogo digital | Gestion de redes,"Buscar celular en el sitio web o formulario de contacto; presencia digital parcial, ofrecer lo que le falta",MEDIA,OpenStreetMap,osm:node/1000395,4.719698,-74.112661
GYX-3E4E7F8BCF,DEMO Peluqueria Ciudad Bolivar 062,Peluqueria,Belleza,Calle 15 Sur #77-28,,Ciudad Bolivar,Bogota D.C.,10.71,,,,,https://demo-peluqueria-62.example.com,,https://instagram.com/demopeluqueria62,,,,,,,MEDIA,60,Agenda online | CRM | Automatizacion de citas | Agente IA,"Buscar celular en el sitio web o formulario de contacto; presencia digital parcial, ofrecer lo que le falta; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000062,4.529402,-74.143584
GYX-40B99AFC80,DEMO Peluqueria Ciudad Bolivar 222,Peluqueria,Belleza,Calle 11 Sur #2-99,,Ciudad Bolivar,Bogota D.C.,13.88,,,,,https://demo-peluqueria-222.example.com,,,,,,,,,MEDIA,60,Agenda online | CRM | Automatizacion de citas | Agente IA,"Buscar celular en el sitio web o formulario de contacto; presencia digital parcial, ofrecer lo que le falta; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000222,4.526174,-74.178111
GYX-C003F7D9DF,DEMO Peluqueria Ciudad Bolivar 262,Peluqueria,Belleza,Calle 98 Sur #33-12,,Ciudad Bolivar,Bogota D.C.,12.93,,,,,https://demo-peluqueria-262.example.com,,,,,,,,,MEDIA,60,Agenda online | CRM | Automatizacion de citas | Agente IA,"Buscar celular en el sitio web o formulario de contacto; presencia digital parcial, ofrecer lo que le falta; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000262,4.524831,-74.166396
GYX-99CE1B7AA2,DEMO Veterinaria Kennedy 301,Veterinaria,Salud,Calle 132 Sur #20-87,,Kennedy,Bogota D.C.,9.26,,,,,https://demo-veterinaria-301.example.com,,,,,,,,,MEDIA,60,Agenda online | CRM | Automatizacion de citas | Agente IA,"Buscar celular en el sitio web o formulario de contacto; presencia digital parcial, ofrecer lo que le falta; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000301,4.615087,-74.157554
GYX-16B73598AF,DEMO Cafeteria Suba 167,Cafeteria,Alimentacion,Calle 172 Sur #74-69,,Suba,Bogota D.C.,15.77,,,,,https://demo-cafeteria-167.example.com,,,,,,,,,MEDIA,60,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Buscar celular en el sitio web o formulario de contacto; presencia digital parcial, ofrecer lo que le falta; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000167,4.739097,-74.090919
GYX-D59EF23C26,DEMO Celulares Chapinero 019,Tienda especializada,Comercio,Calle 169 Sur #45-29,,Chapinero,Bogota D.C.,8.78,,,,,https://demo-celulares-19.example.com,,https://instagram.com/democelulares19,,,,,,,MEDIA,60,Inventario | Dashboard BI | Catalogo digital,"Buscar celular en el sitio web o formulario de contacto; presencia digital parcial, ofrecer lo que le falta; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000019,4.66306,-74.030788
GYX-CE12142789,DEMO Celulares Chapinero 379,Tienda especializada,Comercio,Calle 115 Sur #93-50,,Chapinero,Bogota D.C.,7.34,,,,,https://demo-celulares-379.example.com,,,,Mo-Sa 08:00-18:00,,,,,MEDIA,60,Inventario | Dashboard BI | Catalogo digital | Gestion de redes,"Buscar celular en el sitio web o formulario de contacto; presencia digital parcial, ofrecer lo que le falta",MEDIA,OpenStreetMap,osm:node/1000379,4.660813,-74.055133
GYX-670B8826ED,DEMO Consultorio Chapinero 309,Consultorio medico,Salud,Calle 106 Sur #92-24,,Chapinero,Bogota D.C.,7.81,,,,,https://demo-consultorio-309.example.com,,,,Mo-Sa 08:00-18:00,,,,,MEDIA,60,Agenda online | CRM | Automatizacion de citas | Agente IA,"Buscar celular en el sitio web o formulario de contacto; presencia digital parcial, ofrecer lo que le falta",MEDIA,OpenStreetMap,osm:node/1000309,4.660149,-74.042877
GYX-07DEC46E99,DEMO Consultorio Chapinero 349,Consultorio medico,Salud,Calle 29 Sur #59-81,,Chapinero,Bogota D.C.,6.31,,,,,https://demo-consultorio-349.example.com,,https://instagram.com/democonsultorio349,,Mo-Sa 08:00-18:00,,,,,MEDIA,60,Agenda online | CRM | Automatizacion de citas | Agente IA,"Buscar celular en el sitio web o formulario de contacto; presencia digital parcial, ofrecer lo que le falta",MEDIA,OpenStreetMap,osm:node/1000349,4.648904,-74.050503
GYX-2E67754D13,DEMO Minimercado Suba 117,Minimercado,Comercio,Calle 3 Sur #50-72,,Suba,Bogota D.C.,18.69,,,,,https://demo-minimercado-117.example.com,,,,,,,,,MEDIA,60,Inventario | Dashboard BI | Catalogo digital | Gestion de redes,"Buscar celular en el sitio web o formulario de contacto; presencia digital parcial, ofrecer lo que le falta; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000117,4.76578,-74.086878
GYX-CE7B045804,DEMO Minimercado Suba 197,Minimercado,Comercio,Calle 60 Sur #42-34,,Suba,Bogota D.C.,17.77,,,,,https://demo-minimercado-197.example.com,,,,,,,DEMO Operador 10,,MEDIA,60,Inventario | Dashboard BI | Catalogo digital | Gestion de redes,"Buscar celular en el sitio web o formulario de contacto; presencia digital parcial, ofrecer lo que le falta; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000197,4.757787,-74.068954
GYX-1A5A0EEEFB,DEMO Panaderia Usaquen 028,Panaderia,Alimentacion,Calle 17 Sur #15-39,,Usaquen,Bogota D.C.,14.26,,,,,https://demo-panaderia-28.example.com,https://facebook.com/demopanaderia28,,,,,,,,MEDIA,60,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Buscar celular en el sitio web o formulario de contacto; presencia digital parcial, ofrecer lo que le falta; horario no publicado",MEDIA,OpenStreetMap,osm:way/1000028,4.720697,-74.038182
GYX-A28C8B87FF,DEMO Panaderia Usaquen 388,Panaderia,Alimentacion,Calle 139 Sur #92-53,,Usaquen,Bogota D.C.,15.46,,,,,https://demo-panaderia-388.example.com,,,,,,,,,MEDIA,60,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Buscar celular en el sitio web o formulario de contacto; presencia digital parcial, ofrecer lo que le falta; horario no publicado",MEDIA,OpenStreetMap,osm:way/1000388,4.733588,-74.044656
GYX-B6897E5B2E,DEMO Ropa Usaquen 018,Tienda de ropa,Comercio,Calle 103 Sur #96-20,,Usaquen,Bogota D.C.,16.32,,,,,https://demo-ropa-18.example.com,,https://instagram.com/demoropa18,,,,,,,MEDIA,60,Inventario | Dashboard BI | Catalogo digital,"Buscar celular en el sitio web o formulario de contacto; presencia digital parcial, ofrecer lo que le falta; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000018,4.738866,-74.034166
GYX-032BD4E612,DEMO Ropa Usaquen 098,Tienda de ropa,Comercio,Calle 27 Sur #34-39,,Usaquen,Bogota D.C.,13.89,,,,,https://demo-ropa-98.example.com,,,,,,,DEMO Operador 18,,MEDIA,60,Inventario | Dashboard BI | Catalogo digital | Gestion de redes,"Buscar celular en el sitio web o formulario de contacto; presencia digital parcial, ofrecer lo que le falta; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000098,4.718099,-74.040962
GYX-C6F63E23E5,DEMO Ropa Usaquen 278,Tienda de ropa,Comercio,Calle 48 Sur #56-52,,Chapinero,Bogota D.C.,12.74,,,,,https://demo-ropa-278.example.com,,,,,,,,,MEDIA,60,Inventario | Dashboard BI | Catalogo digital | Gestion de redes,"Buscar celular en el sitio web o formulario de contacto; presencia digital parcial, ofrecer lo que le falta; horario no publicado",MEDIA,OpenStreetMap,osm:node/1000278,4.703744,-74.031422
